transaction_id,device_id
3000001,SM-T810 Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2048x1536
3565466,Windows | Windows 10 |  | 1366x768
3565467,Windows | Windows 10 | edge 16.0 | 1366x768
3565468,Windows | Windows 10 | edge 16.0 | 1366x768
3565478,Windows | Windows 10 | edge 16.0 | 1366x768
3565480,Windows | Windows 10 |  | 1366x768
3565483,Windows | Windows 10 | edge 16.0 | 1366x768
3565484,Windows | Windows 7 | chrome 66.0 | 1680x1050
3565488,Windows | Windows 10 | edge 16.0 | 1366x768
3565489,Windows | Windows 7 | firefox 60.0 | 1920x1080
3565492,Windows | Windows 10 | edge 16.0 | 1366x768
3565493,MacOS | Mac OS X 10_13_4 | chrome 66.0 | 1920x1080
3565513,iOS Device | iOS 11.2.6 | mobile safari 11.0 | 2732x2048
3565514,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 1136x640
3565521,Windows | Windows 10 | chrome 66.0 | 1680x1050
3565524,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3565526,GT-I9506 |  | chrome 66.0 for android | 
3565528, | Android | chrome 66.0 | 1280x800
3565533,Windows | Windows 10 | chrome 66.0 | 1920x1080
3565558,Windows | Windows 7 | chrome 66.0 | 1920x1080
3565579,F3313 Build/37.0.A.2.108 |  | chrome 65.0 for android | 
3565580, |  | chrome 66.0 | 
3565583,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2436x1125
3565584,Moto G (5) Plus Build/NPNS25.137-92-4 |  | chrome 66.0 for android | 
3565585, | Linux | chrome 66.0 | 1366x768
3565597,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2048x1536
3565600,Windows | Windows 10 | chrome 66.0 | 1600x900
3565602, |  | mobile safari 11.0 | 
3565607,Windows | Windows 7 | chrome 66.0 | 1024x819
3565610,SAMSUNG SM-G955F Build/R16NW |  | samsung browser 7.0 | 
3565613,Moto Z (2 |  | chrome 66.0 for android | 
3565619,Moto G (5) Plus Build/NPNS25.137-92-4 |  | chrome 66.0 for android | 
3565622,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1366x768
3565623,Moto G Play Build/MPIS24.241-15.3-26 |  | chrome 59.0 for android | 
3565624,Trident/7.0 |  | ie 11.0 for desktop | 
3565626,Moto G (4) Build/NPJ25.93-14.7 |  | chrome 66.0 for android | 
3565627,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3565631,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3565643,Windows | Windows 7 | chrome 66.0 | 1440x900
3565645, |  | mobile safari 11.0 | 
3565656,SAMSUNG SM-G930F Build/NRD90M |  | samsung browser 6.4 | 
3565660,Windows | Windows 7 | chrome 66.0 | 1920x1080
3565664, |  | chrome 66.0 | 
3565668,Windows | Windows 10 | chrome 66.0 | 1920x1080
3565671,MacOS | Mac OS X 10_11_6 | chrome 66.0 | 1280x800
3565674,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 2560x1440
3565681,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 2560x1440
3565684,MacOS | Mac OS X 10_11_6 | chrome 66.0 | 1280x800
3565686,Windows |  | chrome 66.0 | 
3565687,Windows | Windows 7 | firefox 60.0 | 1920x1080
3565697,Windows | Windows 10 | firefox 60.0 | 1920x1080
3565703,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 2560x1440
3565708,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 2560x1440
3565713,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3565719,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 2560x1440
3565720, | Linux | chrome 65.0 | 1366x768
3565724,Windows | Windows 7 | chrome 66.0 | 1600x900
3565728,Trident/7.0 |  | ie 11.0 for desktop | 
3565730,Windows | Windows 7 | firefox 60.0 | 1920x1080
3565732,Windows |  | chrome 66.0 | 
3565734,Windows | Windows 10 | edge 16.0 | 1366x768
3565735,MacOS | Mac OS X 10_13_4 | safari 11.0 | 2560x1440
3565739,WAS-LX3 Build/HUAWEIWAS-LX3 |  | chrome 65.0 for android | 
3565740,Windows | Windows 10 | edge 16.0 | 1366x768
3565741,Windows | Windows 10 | edge 16.0 | 1366x768
3565743,XT1635-02 Build/NPN26.118-22-2 |  | chrome 66.0 for android | 
3565744,Windows | Windows 10 | edge 16.0 | 1366x768
3565747,Windows | Windows 10 | edge 16.0 | 1366x768
3565750,Windows | Windows 10 | edge 16.0 | 1366x768
3565757,Windows | Windows 10 | edge 16.0 | 1366x768
3565759,SAMSUNG SM-A720F Build/NRD90M |  | samsung browser 6.4 | 
3565761,Windows | Windows 10 | edge 16.0 | 1366x768
3565764,Windows | Windows 10 | edge 16.0 | 1366x768
3565765,Windows | Windows 10 | edge 16.0 | 1366x768
3565771,Windows | Windows 10 |  | 1366x768
3565777,Windows | Windows 10 | edge 16.0 | 1366x768
3565779,Windows | Windows 10 | edge 16.0 | 1366x768
3565781,Windows | Windows 10 |  | 1366x768
3565782,MacOS | Mac OS X 10_13_4 | safari 11.0 | 2880x1800
3565784,Windows | Windows 10 | chrome 66.0 | 1920x1080
3565785,Windows | Windows 10 | edge 16.0 | 1366x768
3565786,Windows | Windows 10 | edge 16.0 | 1366x768
3565788,MacOS | Mac OS X 10_9_5 | safari 9.0 | 1440x900
3565797,Windows | Windows 10 |  | 1366x768
3565798,Windows | Windows 7 | firefox 60.0 | 1280x1024
3565803,Windows | Windows 10 | edge 16.0 | 1366x768
3565804,Windows | Windows 10 | edge 16.0 | 1366x768
3565805,Windows | Windows 10 | edge 16.0 | 1366x768
3565807,Windows | Windows 10 | edge 16.0 | 1366x768
3565809,Windows | Windows 10 | edge 16.0 | 1366x768
3565811,Windows | Windows 10 | edge 16.0 | 1366x768
3565812,Windows | Windows 10 | edge 16.0 | 1366x768
3565815,Windows | Windows 10 | edge 16.0 | 1366x768
3565819,Windows | Windows 10 | edge 16.0 | 1366x768
3565822,Windows | Windows 10 |  | 1366x768
3565833,Windows | Windows 7 | chrome 66.0 | 1280x1024
3565835,Windows | Windows 10 | edge 16.0 | 1366x768
3565836, |  | chrome 66.0 | 
3565843, |  | chrome 66.0 | 
3565844,Windows | Windows 10 | edge 16.0 | 1366x768
3565848,Windows | Windows 10 | edge 16.0 | 1366x768
3565851,Windows | Windows 10 |  | 1366x768
3565864,MotoE2(4G-LTE |  | chrome 66.0 for android | 
3565866,SM-G935F Build/NRD90M |  | chrome 66.0 for android | 
3565870,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2001x1125
3565875,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3565877, |  | mobile safari 11.0 | 
3565900, |  | chrome 66.0 | 
3565904,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3565920,Windows |  | chrome 66.0 | 
3565924, |  | chrome 49.0 | 
3565943, |  | chrome 49.0 | 
3565944,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1280x1024
3565955,Windows | Windows 10 | edge 17.0 | 2736x1824
3565963, |  | mobile safari 11.0 | 
3565973,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 1920x1080
3565991,iOS Device | iOS 11.3.1 | google search application 49.0 | 2436x1125
3566008,SM-A300H Build/LRX22G |  | chrome 66.0 for android | 
3566010,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3566017,Windows | Windows 10 | chrome 66.0 | 2400x1350
3566018,rv:60.0 |  | firefox 60.0 | 
3566033, |  | chrome 66.0 | 
3566071,Windows |  | chrome 66.0 | 
3566073, |  | mobile safari 11.0 | 
3566079,SM-N920V Build/NRD90M |  | chrome 66.0 for android | 
3566085,Windows |  | chrome 66.0 | 
3566086,Windows |  | chrome 66.0 | 
3566096,SM-A710M Build/NRD90M |  | chrome 66.0 for android | 
3566104,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3566105,MacOS | Mac OS X 10_13_2 | safari 11.0 | 1440x900
3566122,MacOS | Mac OS X 10_10_5 | safari 10.0 | 1280x800
3566123,SM-A710M Build/NRD90M |  | chrome 66.0 for android | 
3566140,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3566145,Windows |  | chrome 66.0 | 
3566152,Windows | Windows 10 | edge 17.0 | 1920x1080
3566153,Windows |  | edge 16.0 | 
3566159,Windows |  | chrome 66.0 | 
3566166,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3566180,Windows | Windows 10 | chrome 66.0 | 3200x1800
3566187,E5506 Build/29.2.A.0.166 |  | chrome 66.0 for android | 
3566191,Windows |  | chrome 66.0 | 
3566197,Windows | Windows 10 | edge 15.0 | 1366x768
3566201,Windows | Windows 7 | firefox 60.0 | 1280x1024
3566208,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1920x1080
3566210,Windows | Windows 10 | firefox 60.0 | 1600x900
3566213,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3566215,iOS Device | iOS 11.2.6 | mobile safari 11.0 | 2208x1242
3566250,LG-K430 Build/MRA58K |  | chrome 65.0 for android | 
3566258,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3566267,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3566273,Windows | Windows 10 | firefox 60.0 | 1600x900
3566278,Windows | Windows 10 | firefox 60.0 | 1360x767
3566280,P008 Build/NRD90M | Android 7.0 | chrome 66.0 for android | 2049x1536
3566283, |  | mobile safari 11.0 | 
3566284,Windows | Windows 10 | chrome 63.0 | 1920x1080
3566286,Windows | Windows 10 | chrome 66.0 | 1600x900
3566295, |  | mobile safari 11.0 | 
3566296,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3566301,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2436x1125
3566304,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3566320,SM-T350 Build/MMB29M | Android 6.0.1 | chrome 56.0 for android | 1024x768
3566321, |  | mobile safari 11.0 | 
3566335, |  | mobile safari 11.0 | 
3566337, |  | firefox | 
3566341, |  | chrome 66.0 | 
3566352,MacOS | Mac OS X 10_12_6 | chrome 66.0 | 5120x2880
3566361, |  | mobile safari 11.0 | 
3566363, |  | chrome 66.0 | 
3566364, |  | chrome 66.0 | 
3566372,Windows |  | chrome 66.0 | 
3566379,Windows | Windows 10 | chrome 66.0 | 1366x768
3566381,Windows | Windows 10 | edge 16.0 | 1919x1080
3566384, |  | mobile safari 11.0 | 
3566389, |  | mobile safari 11.0 | 
3566400, |  | mobile safari 11.0 | 
3566416, |  | safari 10.0 | 
3566429,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 1334x750
3566433,Windows | Windows 7 | chrome 66.0 | 1920x1080
3566435,Trident/7.0 |  | ie 11.0 for desktop | 
3566437,iOS Device | iOS 11.3.1 | google search application 49.0 | 2048x1536
3566442,ALE-L23 Build/HuaweiALE-L23 |  | chrome 66.0 for android | 
3566450, |  | mobile safari 11.0 | 
3566453,ALE-L23 Build/HuaweiALE-L23 |  | chrome 66.0 for android | 
3566458,SM-A320Y Build/NRD90M |  | chrome 66.0 for android | 
3566465,SM-A320Y Build/NRD90M |  | chrome 66.0 for android | 
3566466,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3566469,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2048x1536
3566470,SM-G610M Build/MMB29K |  | chrome 66.0 for android | 
3566474,Windows |  | chrome 66.0 | 
3566499,Windows |  | chrome 66.0 | 
3566509,Moto G (5) Plus Build/NPNS25.137-92-10 |  | chrome 66.0 for android | 
3566521,LG-H650 Build/MRA58K |  | chrome 66.0 for android | 
3566525,rv:11.0 |  | ie 11.0 for desktop | 
3566530,Windows |  | chrome 66.0 | 
3566558,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3566575, |  | chrome 66.0 | 
3566595,MacOS | Mac OS X 10_11_6 | chrome 65.0 | 1920x1080
3566603,LG-K410 Build/LRX22G |  | chrome 65.0 for android | 
3566604, |  | mobile safari 11.0 | 
3566605,Windows | Windows 10 | chrome 66.0 | 1920x1080
3566613,Windows |  | chrome 66.0 | 
3566615, |  | chrome 66.0 | 
3566620,SM-G950U Build/R16NW | Android 8.0.0 | chrome 66.0 for android | 2220x1080
3566623, |  | mobile safari 11.0 | 
3566629,MYA-L13 Build/HUAWEIMYA-L13 |  | chrome 66.0 for android | 
3566643,iOS Device | iOS 11.2.2 | google search application 49.0 | 2732x2048
3566651,MacOS | Mac OS X 10_11_6 | chrome 65.0 | 1920x1080
3566654, |  | mobile safari 11.0 | 
3566669,Windows | Windows 10 | chrome 66.0 | 1920x1080
3566680,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1440x900
3566685,Windows |  | chrome 66.0 | 
3566694,Windows |  | opera 52.0 | 
3566696,MacOS | Mac OS X 10_11_6 | chrome 66.0 | 2880x1800
3566698,Windows | Windows 10 | chrome 66.0 | 1920x1080
3566702,4047A Build/NRD90M |  | chrome 66.0 for android | 
3566715,Windows | Windows 10 | chrome 66.0 | 1920x1080
3566720, |  | chrome 66.0 for ios | 
3566721,MacOS | Mac OS X 10_13_1 | chrome 66.0 | 1440x900
3566734, |  | chrome 66.0 for ios | 
3566739,RNE-L03 Build/HUAWEIRNE-L03 |  | chrome 66.0 for android | 
3566743,Windows |  | opera 52.0 | 
3566746,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1200
3566763,MacOS | Mac OS X 10_13_4 | chrome 66.0 | 1920x1080
3566778,Windows |  | edge 16.0 | 
3566782,Trident/7.0 |  | ie 11.0 for desktop | 
3566788,iOS Device | iOS 11.2.6 | mobile safari 11.0 | 1334x750
3566797, |  | chrome 66.0 for ios | 
3566799,SM-J700M Build/MMB29K |  | chrome 66.0 for android | 
3566802,Windows |  | opera 52.0 | 
3566812,Windows |  | chrome 64.0 | 
3566817,Trident/7.0 |  | ie 11.0 for desktop | 
3566820,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2048x1536
3566826,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2048x1536
3566828, |  | chrome 66.0 for ios | 
3566843,SM-G531H Build/LMY48B |  | chrome 65.0 for android | 
3566853,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2048x1536
3566858,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2048x1536
3566871,Windows | Windows 7 | chrome 66.0 | 1920x1080
3566872,SM-N950U Build/R16NW | Android 8.0.0 | chrome 66.0 for android | 2220x1081
3566880,Windows |  | chrome 66.0 | 
3566886,Trident/7.0 |  | ie 11.0 for tablet | 
3566903,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3566914, |  | mobile safari 11.0 | 
3566915,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2048x1536
3566921,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3566927, |  | chrome 66.0 | 
3566930, |  | chrome 66.0 for ios | 
3566945,Windows | Windows 7 | chrome 66.0 | 1920x1080
3566946,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3566951,rv:11.0 |  | ie 11.0 for desktop | 
3566961,Windows |  | chrome 66.0 | 
3566964,iOS Device | iOS 11.3.1 | chrome 66.0 for ios | 2048x1536
3566966,rv:11.0 |  | ie 11.0 for desktop | 
3566970,Windows |  | chrome 66.0 | 
3566976,MacOS | Mac OS X 10_13_4 | chrome 66.0 | 1680x1050
3566985,Windows |  | chrome 66.0 | 
3566990,Windows | Windows 10 | ie 11.0 for desktop | 1920x1080
3566991,Windows | Windows 7 | chrome 66.0 | 1280x1025
3567001, |  | mobile safari 11.0 | 
3567011, |  | mobile safari 11.0 | 
3567023,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1024x768
3567025,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3567053,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3567056,Windows |  | chrome 66.0 | 
3567057,Windows | Windows 7 | chrome 66.0 | 1920x1080
3567058,Windows |  | chrome 66.0 | 
3567061,HUAWEI CUN-L03 Build/HUAWEICUN-L03 |  | chrome 66.0 for android | 
3567073,moto x4 Build/OPW27.57-40 |  | chrome 66.0 for android | 
3567076,iOS Device | iOS 11.2.1 | mobile safari 11.0 | 1334x750
3567080,iOS Device | iOS 11.4.0 | mobile safari 11.0 | 2208x1242
3567083, | Android | chrome 66.0 | 1280x720
3567084,MacOS | Mac OS X 10_10_5 | chrome 67.0 | 1920x1200
3567085,Windows |  | chrome 66.0 | 
3567090, |  | chrome 66.0 for ios | 
3567099,Windows |  | firefox 60.0 | 
3567100,rv:60.0 |  | firefox | 
3567102,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1920x1080
3567114,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3567118,MacOS | Mac OS X 10_10_5 | chrome 67.0 | 1920x1200
3567121,rv:11.0 |  | ie 11.0 for desktop | 
3567129,Windows |  | firefox 60.0 | 
3567134,Windows |  | chrome 66.0 | 
3567135,SM-G531H Build/LMY48B |  | chrome 66.0 for android | 
3567136,SM-A720F Build/NRD90M |  | chrome 65.0 for android | 
3567148,Windows |  | chrome 66.0 | 
3567153,Windows |  | chrome 66.0 | 
3567154,MacOS | Mac OS X 10_10_5 | chrome 67.0 | 1920x1200
3567159,Windows | Windows 10 | edge 16.0 | 1366x768
3567196,Windows | Windows 7 | chrome 66.0 | 1600x900
3567197,rv:11.0 |  | ie 11.0 for desktop | 
3567198,Windows |  | edge 16.0 | 
3567208,Moto |  | chrome 62.0 for android | 
3567210,SM-E500M Build/KTU84P |  | chrome 66.0 for android | 
3567213,Moto E (4) Build/NMA26.42-69 |  | chrome 66.0 for android | 
3567222,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3567223, |  | mobile safari 11.0 | 
3567231,rv:11.0 |  | ie 11.0 for desktop | 
3567239,Windows | Windows 10 | chrome 66.0 | 1366x768
3567242, |  | chrome 66.0 | 
3567243,Windows |  | edge 16.0 | 
3567245, |  | chrome 66.0 | 
3567247,Windows |  | chrome 66.0 | 
3567256, |  | chrome 66.0 | 
3567260,MacOS | Mac OS X 10_13_4 | safari 11.0 | 2880x1800
3567262,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3567263,Windows |  | chrome 66.0 | 
3567267,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3567268, |  | chrome 66.0 | 
3567273,Windows |  | edge 16.0 | 
3567275,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3567305,Windows |  | chrome 66.0 | 
3567310,Windows |  | firefox 60.0 | 
3567320,Windows |  | chrome 66.0 | 
3567322,Windows | Windows 10 | chrome 66.0 | 1920x1080
3567323,Windows | Windows 10 | chrome 65.0 | 1366x768
3567331,Windows |  | chrome 66.0 | 
3567342,SAMSUNG SM-G9600 Build/R16NW |  | samsung browser 7.0 | 
3567345,Windows | Windows 10 | chrome 66.0 | 1920x1080
3567357,SM-J700M Build/MMB29K |  | chrome 66.0 for android | 
3567384, |  | chrome 66.0 | 
3567418, |  | chrome 66.0 | 
3567423,Windows |  | chrome 66.0 | 
3567429,TRT-L53 Build/HUAWEITRT-L53 |  | chrome 63.0 for android | 
3567437,Windows | Windows 7 | chrome 66.0 | 1440x900
3567449,VS501 Build/NRD90U | Android 7.0 | chrome 66.0 for android | 1280x720
3567461,Windows |  | chrome 66.0 | 
3567468,Windows | Windows 10 | edge 16.0 | 1366x768
3567470,Moto C Build/NRD90M.070 |  | chrome 66.0 for android | 
3567486,6039A Build/LRX22G |  | chrome 43.0 for android | 
3567488,Moto G (5) Build/NPP25.137-82 |  | chrome 66.0 for android | 
3567490, |  | mobile safari 11.0 | 
3567493,rv:59.0 | Mac OS X 10.13 | firefox 59.0 | 2560x1600
3567495,Windows | Windows 10 | chrome 66.0 | 1502x844
3567498,SM-G570M Build/MMB29K |  | chrome 66.0 for android | 
3567502,Windows |  | chrome 66.0 | 
3567518,rv:11.0 |  | ie 11.0 for desktop | 
3567521,Windows | Windows 10 |  | 1502x844
3567528,SM-J700M Build/MMB29K |  | chrome 65.0 for android | 
3567534,MacOS | Mac OS X 10_13_2 | safari 11.0 | 2560x1600
3567536,SM-J700M Build/MMB29K |  | chrome 65.0 for android | 
3567539,Windows | Windows 10 | chrome 66.0 | 1502x844
3567541,SM-A520F Build/NRD90M |  | chrome 66.0 for android | 
3567545,SM-J700M Build/MMB29K |  | chrome 66.0 for android | 
3567572,Windows | Windows 10 | chrome 65.0 | 1366x768
3567575,SM-J700M Build/MMB29K |  | chrome 65.0 for android | 
3567583,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1680x1050
3567585, |  | mobile safari 11.0 | 
3567594, |  | mobile safari 11.0 | 
3567597,TRT-L53 Build/HUAWEITRT-L53 |  | chrome 66.0 for android | 
3567602,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1680x1050
3567612,Windows |  | chrome 66.0 | 
3567625, |  | mobile safari 11.0 | 
3567628,SAMSUNG SM-G9650 Build/R16NW |  | samsung browser 7.0 | 
3567631,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3567632, |  | mobile safari 11.0 | 
3567641,G3123 |  | chrome 66.0 for android | 
3567642,BLADE V8Q Build/N2G47H |  | chrome 66.0 for android | 
3567660,Z981 Build/MMB29M |  | chrome 66.0 for android | 
3567665, |  | firefox 59.0 | 
3567689,MacOS | Mac OS X 10_13_2 | safari 11.0 | 3360x2100
3567704,G3123 |  | chrome 66.0 for android | 
3567706,MacOS | Mac OS X 10_11_6 | chrome 66.0 | 1920x1080
3567708,F3113 Build/33.3.A.1.97 |  | chrome 66.0 for android | 
3567713,Windows | Windows 10 | edge 16.0 | 1599x899
3567717,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 2208x1242
3567719,SAMSUNG SM-A310F/A310FXXU4CRB1 Build/NRD90M |  | samsung browser 6.4 | 
3567728,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 1920x1080
3567729,iOS Device | iOS 11.3.0 | mobile safari 11.0 | 1334x750
3567737, |  | mobile safari 11.0 | 
3567740,MacOS | Mac OS X 10_13_4 | safari 11.0 | 1280x800
3567748,HUAWEI RIO-L03 Build/HUAWEIRIO-L03 |  | chrome 65.0 for android | 
3567750,MacOS | Mac OS X 10_11_6 | safari 11.0 | 2560x1600
3567760,Windows |  | chrome 66.0 | 
3567762,MacOS | Mac OS X 10_11_6 | safari 11.0 | 1920x1080
3567764, |  | mobile safari 11.0 | 
3567766,Windows |  | chrome 66.0 | 
3567779,Windows |  | chrome 66.0 | 
3567784,SM-T113 Build/KTU84P |  | chrome 66.0 for android | 
3567795,XT1635-02 Build/NPN26.118-22-2 |  | chrome 57.0 for android | 
3567799,Windows | Windows 10 | chrome 66.0 | 1920x1080
3567800,Windows |  | chrome 66.0 | 
3567801,SGP611 |  | chrome 54.0 for android | 
3567804, |  | safari | 
3567805,LG-X230 Build/MRA58K |  | chrome 56.0 for android | 
3567810,MacOS | Mac OS X 10_12_6 | safari 11.0 | 1280x800
3567811,MacOS | Mac OS X 10_11_6 | safari 11.0 | 1920x1200
3567818,Pixel XL Build/OPM4.171019.016.B1 | Android 8.1.0 | chrome 66.0 for android | 2561x1442
3567822,Pixel XL Build/OPM4.171019.016.B1 | Android 8.1.0 | chrome 66.0 for android | 2561x1442
3567826,MacOS | Mac OS X 10_12_6 | safari 11.0 | 1280x800
3567830,MacOS | Mac OS X 10_13_4 | safari 11.0 | 5120x2880
